ID,Name,Age,Nationality
209780,Siebe Schrijvers,23,Belgium
228236,Simon Deli,28,Ivory Coast
229155,Thomas Ouwejan,23,Netherlands
237700,Tosin Kehinde,22,Nigeria
10535,Xavier Hernández Creus,34,Spain
20289,Yaya Touré,35,Ivory Coast
226376,Alejandro Romero Gamarra,25,Paraguay
237630,Alexandru Pascanu,21,Romania
241236,Antoine Semenyo,20,England
253293,Brian Ocampo,21,Uruguay
258396,Cenk Özkacar,19,Turkey
240616,Elvis Bwomono,21,Uganda
225299,Emiliano Velázquez,26,Uruguay
237248,Germán Berterame,21,Argentina
246929,Gerson Rodrigues Gouveia,25,Luxembourg
232519,Glenn Middleton,20,Scotland
233047,Joel Latibeaudiere,20,England
231873,Jonathan Montiel Caballero,21,Spain
230460,Jonathan Prazeres Conradi,20,Brazil
244950,Juan Gabriel Rodríguez,26,Argentina
257083,Junior Kadile,17,France
246423,Luca Orellano,20,Argentina
234178,Luis Abram,24,Peru
239493,Makana Baku,22,Germany
231600,Marc Navarro Ceciliano,24,Spain
253256,Nicolás Acevedo,21,Uruguay
235955,Rafik Guitane,21,France
247876,Robbe Quirynen,18,Belgium
256343,Robson Alves de Barros,22,Brazil
233265,Rémi Oudin,23,France
252290,Salvatore Esposito,19,Italy
241240,Tatsuya It?,23,Japan
213577,Antonio José Rodríguez Díaz,28,Spain
211927,Chang Hoon Kwon,26,Korea Republic
158625,Dante Bonfim Costa Santos,36,Brazil
193429,Douglas Pereira dos Santos,29,Brazil
214584,Franco Armani,33,Argentina
217648,Genki Haraguchi,29,Japan
212513,Hakeeb Adelakun,24,England
223578,Jaime Mata Arnaiz,31,Spain
204713,Joel Campbell,28,Costa Rica
199575,Jordi Masip López,31,Spain
224933,Kevin Lasagna,27,Italy
213134,Levin Öztunal?,24,Germany
176733,Marcus Berg,33,Sweden
188042,Matías Suárez,32,Argentina
177358,Morgan Schneiderlin,30,France
217714,Paul Arriola,25,United States
194201,Pontus Jansson,29,Sweden
184575,Romain Alessandrini,31,France
206652,Sergio Rico González,26,Spain
169216,Shane Long,33,Republic of Ireland
173426,Simon Mignolet,32,Belgium
222878,Tyler Walker,23,England
206436,Yassine Benzia,25,Algeria
194209,Youssef El Arabi,33,Morocco
178311,Éder Citadin Martins,33,Italy
251493,Abdallah Ali Mohamed,21,Comoros
244835,Antonio López,23,Mexico
229517,Antonio Villa Suárez,25,Spain
236764,Ao Tanaka,21,Japan
216749,Carlos Manuel Cardoso Mané,26,Portugal
233727,Connor McLennan,20,Scotland
236637,Dennis Adeniran,21,England
236298,Eduard Atuesta,23,Colombia
232437,Federico Ricca,25,Uruguay
236467,Felix Götze,22,Germany
234668,Frederic Ananou,22,Germany
253287,Gabriel Neves,22,Uruguay
242800,George Tanner,20,England
214876,Jack Marriott,25,England
215792,Jemerson de Jesus Nascimento,27,Brazil
238336,Joe Rankin-Costello,20,England
244257,Jonathan Burkardt,19,Germany
222428,Juan Cruz Komar,23,Argentina
244592,Julian von Moos,19,Switzerland
258580,Kerem Aktürko?lu,21,Turkey
239676,Kyle Taylor,20,England
244261,Lovro Majer,22,Croatia
245900,Luis Binks,18,England
245305,Luis Roberto Dálves,28,Uruguay
241827,Martín Aguirregabiria,24,Spain
225706,Miguel Trauco,27,Peru
258330,Momo Cissé,17,Guinea
246860,Odin Thiago Holm,17,Norway
256880,Richecard Richard,18,France
242577,Romain Faivre,21,France
252910,Romano Postema,18,Netherlands
223297,Rui Filipe Caetano Moura,27,Portugal
257204,Sinaly Diomande,19,Ivory Coast
253292,Thiago Vecino,21,Uruguay
246949,Víctor Campuzano Bonilla,23,Spain
210423,Albert Rusnák,25,Slovakia
195671,Charlie Austin,30,England
200778,Cyrus Christie,27,Republic of Ireland
193532,Gary Medel,32,Chile
202848,Gianluca Caprari,26,Italy
183256,Henri Saivet,29,Senegal
194229,Hugo Mallo Novegil,29,Spain
50542,Jermain Defoe,37,England
208334,Jonas Hector,30,Germany
203980,Konstantinos Fortounis,27,Greece
200857,Moritz Leitner,27,Germany
211231,Ramón Azeez,27,Nigeria
211176,Ricardo Kishna,25,Netherlands
201447,Sebastian Lletget,27,United States
194365,Shinji Okazaki,34,Japan
211513,Tom Lawrence,26,Wales
194122,Will Grigg,28,Northern Ireland
221283,Abdelhak Nouri,20,Netherlands
239267,Afimico Pululu,21,Angola
225134,Alex Bass,22,England
237419,Amir Abedzadeh,27,Iran
251494,Bartosz Bida,19,Poland
210389,Brad Smith,26,Australia
234706,Brandon Mason,22,England
242714,Chris Mueller,23,United States
244112,Daniel-Kofi Kyereh,24,Germany
220901,David Raya Martin,24,Spain
246562,Deian Sorescu,22,Romania
243817,Elias Sørensen,20,Denmark
243442,Emanuel Aiwu,19,Austria
246401,Fabrice Hartmann,19,Germany
245228,Florian Krüger,21,Germany
229991,Francisco José Villalba Rodrigo,22,Spain
234889,Fredrik Jensen,22,Finland
210212,Garry Mendes Rodrigues,29,Cape Verde
209519,Gaëtan Laborde,26,France
244271,Ivan unji?,23,Croatia
258602,Jon Morcillo Conesa,21,Spain
227558,Jordan Siebatcheu,24,France
212240,Kenan Karaman,26,Turkey
234774,Konstantinos Laifis,27,Cyprus
251590,Lewis Richards,18,Republic of Ireland
222041,Lucas Boyé,24,Argentina
215700,Luke O'Nien,25,England
229641,Mamadou Bagayoko,29,Ivory Coast
206545,Manuel Trigueros Muñoz,28,Spain
238922,Mark-Anthony Kaye,25,Canada
240734,Matt O'Riley,18,England
248068,Mohamed Sanhaji Brahmi,20,Morocco
243530,Mujaid Sadick Aliu,19,Spain
247885,Ramiro Vaca,21,Bolivia
243847,Reo Griffiths,19,England
241859,Ron-Thorben Hoffmann,21,Germany
243608,Ryan Giles,20,England
248266,Sacha Boey,19,France
213905,Sam Gallagher,24,England
236599,Samuel Shashoua,21,England
218534,Sargis Adamyan,27,Armenia
247679,Victor Boniface,19,Nigeria
134744,Atiba Hutchinson,37,Canada
194806,Craig Dawson,30,England
176550,David Ospina,31,Colombia
202547,Jean-Christophe Bahebeck,26,France
164477,John Obi Mikel,33,Nigeria
186115,Kieran Gibbs,30,England
199833,Lars Unnerstall,29,Germany
198039,Mark Gillespie,28,England
140620,Ragnar Klavan,34,Estonia
202445,Rodrigo Ely,26,Brazil
196889,Simone Verdi,27,Italy
187043,Stefan Johansen,29,Norway
107298,Yohann Pelé,37,France
189945,Yoric Ravet,30,France
154950,Yuriy Zhirkov,36,Russia
177633,Ángel Luís Rodríguez Díaz,33,Spain
220658,Ailton Ferreira Silva,25,Brazil
216464,Alan Browne,25,Republic of Ireland
229749,Alexander Barboza,25,Argentina
256453,Amin Sarr,19,Sweden
233812,Anderson Lucoqui,22,Germany
248004,Andrei Chindri?,21,Romania
239550,Andrew Gravillon,22,France
247412,Andy Pelmard,20,France
255241,Antoine Colassin,19,Belgium
226662,Bart Nieuwkoop,24,Netherlands
222937,Ben Close,23,England
221923,Carlos Martín Vigaray,25,Spain
258432,Chrislain Matsima,18,France
231138,Christian Bassogog,24,Cameroon
251545,Darko Churlinov,19,North Macedonia
225341,David García Zubiria,26,Spain
227106,Diego González Polanco,25,Spain
232148,Dániel Sallói,23,Hungary
245461,Facundo Colidio,20,Argentina
239945,Fernando Beltrán,22,Mexico
212911,Hernâni Jorge Santos Fortes,28,Portugal
228010,In Beom Hwang,22,Korea Republic
215057,Iván Marcone,30,Argentina
241263,Jordan Stevens,20,England
215108,Julio Buffarini,31,Argentina
220209,Kemar Lawrence,27,Jamaica
245277,Kingsley Michael,20,Nigeria
238692,Klaus Gjasula,30,Albania
215119,Lucas Romero,26,Argentina
230672,Lyanco Neves Vojnovic,23,Brazil
241523,Marcus Forss,21,Finland
220779,Matthew Ridenton,24,New Zealand
236639,Miguel Ângelo da Silva Rocha,25,Portugal
237683,Nathan Holland,22,England
237469,Nouhou Tolo,23,Cameroon
237825,Nya Kirby,20,England
224739,Peter Olayinka,24,Nigeria
255036,Ransford-Yeboah Königsdörffer,18,Germany
257711,Riccardo Calafiori,18,Italy
220204,Roman Bezjak,31,Slovenia
224883,Steve Mounié,25,Benin
248474,Tino Anjorin,17,England
241607,Tomás Belmonte,22,Argentina
233730,Yakou Méïté,24,Ivory Coast
183280,Adil Rami,34,France
182212,Anthony Modeste,32,France
160741,David Abraham,33,Argentina
182178,Gaetano Berardi,31,Switzerland
202851,Gregoire Defrel,29,France
194728,Ishak Belfodil,28,Algeria
204863,Iván Sánchez Aguayo,27,Spain
164994,Jakub B?aszczykowski,34,Poland
168530,Jardel Nivaldo Vieira,34,Brazil
190547,Kamil Glik,32,Poland
198683,Manolo Gabbiadini,28,Italy
183491,Mathias Jørgensen,30,Denmark
146758,Roberto Soldado Rillo,35,Spain
203537,Sammy Ameobi,28,England
157804,Scott Carson,34,England
182002,Sidnei Rechel da Silva Júnior,30,Brazil
186330,Theodor Gebre Selassie,33,Czech Republic
193469,Víctor Ruiz Torre,31,Spain
185427,Ørjan Nyland,29,Norway
230212,A. Benjamin Chiamuloira Paes,20,Brazil
252201,Adrian Stanilewicz,20,Poland
252483,Alfie Doughty,20,England
243238,Aluísio Chaves Rib. Moraes Júnior,33,Ukraine
246047,Andrés Perea,19,Colombia
246048,Andrés Reyes,20,Colombia
240026,Anthony Fontana,20,United States
228116,Arquímedes Figuera,30,Venezuela
258520,Atakan Üner,21,Turkey
218359,Didier Ndong,26,Gabon
243702,Djed Spence,19,England
230975,Duván Vergara,23,Colombia
257784,Erik Lira,20,Mexico
226108,Filippo Romagna,23,Italy
242965,Fraser Hornby,20,Scotland
221219,Germán Conti,26,Argentina
227537,Henk Veerman,29,Netherlands
252523,Ibrahima Ndiaye,21,Senegal
257273,Jan Olschowsky,18,Germany
235149,Jerdy Schouten,23,Netherlands
247881,Juan Escobar,24,Paraguay
241783,Keaton Parks,22,United States
255106,Loïc Badé,20,France
254579,Lucas Da Cunha,19,France
229595,Lucas Rodríguez,23,Argentina
253727,Lukas Provod,23,Czech Republic
236393,Marc Cardona Rovira,24,Spain
246263,Marcelo Weigandt,20,Argentina
223370,Mario Engels,26,Germany
251243,Mateo Klimowicz,19,Argentina
243049,Mattia Viviani,19,Italy
241708,Modibo Sagnan,21,France
228349,Mërgim Vojvoda,25,Kosovo
247507,Paul Glatzel,18,Germany
246282,Salvador Ferrer Canals,22,Spain
223926,Samuel Bastien,23,Belgium
235781,Santiago Comesaña Veiga,23,Spain
233207,Sei Muroya,26,Japan
223790,Sheraldo Becker,25,Netherlands
219571,Víctor Camarasa Ferrando,26,Spain
202493,Aleix Vidal Parreu,30,Spain
192086,Alexandr Kokorin,29,Russia
105846,Artur Boruc,40,Poland
200408,Ben Gibson,27,England
201887,Daniel Johnson,27,Jamaica
207998,Danny Ward,27,Wales
195086,Dejan Lovren,29,Croatia
213928,Eduard Sobol,25,Ukraine
216468,Juan Pablo Añor,26,Venezuela
187363,Julio González,29,Mexico
202089,Luis Mejía,29,Panama
200110,Marco Bizot,29,Netherlands
190549,Markus Henriksen,27,Norway
182945,Max-Alain Gradel,32,Ivory Coast
207725,Mike van der Hoorn,27,Netherlands
199852,Nicolai Jørgensen,29,Denmark
192922,Oscar Jiménez,31,Mexico
208622,Rubén Sobrino Pozuelo,28,Spain
202053,Ry? Miyaichi,27,Japan
200473,Steven Skrzybski,27,Germany
202316,Timmy Chandler,30,United States
163264,Tom Heaton,34,England
242955,Andre de Jong,23,New Zealand
254503,Anthony Descotte,16,Belgium
250822,Bandiougou Fadiga,19,France
252114,Benjamín Rollheiser,20,Argentina
230897,Brandon Hanlan,23,England
229163,Callum Slattery,21,England
253715,Darío Sarmiento,17,Argentina
234970,David Terans,25,Uruguay
243009,Derek Cornelius,22,Canada
234468,Emanuel Reynoso,24,Argentina
231616,Emil Riis,22,Denmark
251292,Florian Kastenmeier,23,Germany
231089,Ibrahima Sissoko,22,France
248384,Ilia Gruev,20,Bulgaria
259082,Jamie Lawrence,17,Germany
244472,Jens-Lys Cajuste,20,Sweden
241005,Joaquín Ardaiz,21,Uruguay
233231,Jon Bautista Orgilles,24,Spain
254320,Jorge Padilla Soler,19,Spain
244853,Kamal Sowah,20,Ghana
246099,Kenzo Goudmijn,18,Netherlands
237935,Kristoffer Klaesson,19,Norway
240730,Kévin Zohi,23,Mali
229153,Levi García,22,Trinidad & Tobago
246106,Marcelo Herrera,21,Argentina
244390,Marius Bülter,27,Germany
229723,Mathias Jensen,24,Denmark
243371,Mathias Jørgensen,19,Denmark
230251,Melvin Luan Parrela Porfírio,20,Brazil
246885,Nicolás Capaldo,21,Argentina
242946,Oladapo Afolayan,22,England
232230,Ronald Matarrita,25,Costa Rica
257308,Samson Okikiola Tijani,18,Nigeria
236259,Sergio Peña,24,Peru
239350,Siriki Dembele,23,Scotland
233048,Tom Dele-Bashiru,19,Nigeria
251392,Tom Krauß,19,Germany
251258,Valentine Ozornwafor,21,Nigeria
208787,Adrien Thomasson,26,France
203491,Aiden O'Brien,26,Republic of Ireland
194017,Andreas Weimann,28,Austria
221000,Badou Ndiaye,29,Senegal
189433,Benjamin Hübner,30,Germany
177600,Beñat Etxebarria Urkiaga,32,Spain
161956,Borja Valero Iglesias,35,Spain
212261,Brandon Thomas Llamas,25,Spain
214692,Christian Cueva,28,Peru
169697,Darren Randolph,33,Republic of Ireland
177134,Demba Ba,35,Senegal
223717,Dorukhan Toköz,24,Turkey
224116,Dyego Wilverson Ferreira Sousa,30,Portugal
186140,Federico Macheda,28,Italy
223654,Federico San Emeterio Díaz,23,Spain
164468,Gary Cahill,34,England
167431,Gonzalo Castro,33,Germany
208927,Hussain Sulaimani,43,Saudi Arabia
176376,Ignacio Piatti,35,Argentina
5479,Iker Casillas Fernández,38,Spain
192350,Javier Aquino,30,Mexico
212516,John Souttar,22,Scotland
189338,Jonathan Urretaviscaya,30,Uruguay
210619,Jordi Quintillà Guasch,26,Spain
219411,José Izquierdo,27,Colombia
184477,Kyriakos Papadopoulos,27,Greece
227995,Liam Walsh,22,England
213095,Lucas Cavallini,27,Canada
200469,Lukas Rupp,29,Germany
210583,Marc Stendera,24,Germany
176495,Matheus Leite Nascimento,37,Brazil
204691,Mauricio Pereyra,30,Uruguay
110381,Maximiliano Rodríguez,39,Argentina
178007,Miguel Luís Pinto Veloso,34,Portugal
176942,Mikael Lustig,33,Sweden
182435,Mitchell Langerak,31,Australia
207715,Nicolas López,26,Uruguay
211099,Opa Nguette,25,Senegal
183899,Pablo Piatti,31,Argentina
201533,Paul-Georges Ntep,27,Cameroon
211999,Rani Khedira,26,Germany
209430,Renaud Ripart,27,France
213063,Roberto Suárez Pier,25,Spain
220534,Sebastiano Luperto,23,Italy
166074,Tiago Manuel Dias Correia,29,Portugal
170597,Tim Krul,32,Netherlands
183353,Víctor David Díaz Miguel,32,Spain
213414,William Troost-Ekong,26,Nigeria
196932,Yaya Sanogo,26,France
228017,Yuning Zhang,23,China PR
204830,Álvaro Vadillo Cifuentes,25,Spain
253602,Aldair Fuentes,22,Peru
251551,Anderson Niangbo,20,Ivory Coast
251181,David Lischka,22,Czech Republic
254243,Elliot Anderson,17,Scotland
258437,Emanuel Emegha,17,Netherlands
257188,Erik Jorgens de Menezes,19,Brazil
256341,Francho Serrano Gracia,18,Spain
252964,Gabriele Zappa,20,Italy
255565,Kaoru Mitoma,23,Japan
225410,Adam Masina,26,Italy
236899,Alexandr Sobolev,23,Russia
245639,André Anderson Pomilio Lima,20,Italy
188335,Ante Budimir,28,Croatia
247741,Anthony Glennon,20,England
186905,Ashley Barnes,30,England
163824,Ashley Williams,35,Wales
172723,Asmir Begovi?,33,Bosnia Herzegovina
235755,Auston Trusty,21,United States
158121,Benoît Costil,32,France
240175,Bruno André Cavaco Jordão,21,Portugal
208615,Christopher Jullien,27,France
183129,Ciaran Clark,30,Republic of Ireland
199580,Connor Goldson,27,England
210112,Cristian Benavente,26,Peru
227806,Daniel Barlaser,23,England
236043,Daniel Batty,22,England
162297,Daniele Padelli,34,Italy
223941,David Tutonda,24,DR Congo
224887,Dom Telford,23,England
227232,Florian Sotoca,29,France
189680,Fábio Pereira da Silva,29,Brazil
243710,Garissone Innocent,20,France
232869,Gen Shoji,27,Japan
216270,George Honeyman,25,England
164376,Graziano Pellè,34,Italy
215334,Guido Carrillo,29,Argentina
245368,Güven Yalç?n,21,Turkey
245492,Hicham Boussefiane,22,Morocco
245901,J'Neil Bennett,18,England
230882,Jack Simpson,23,England
211384,Jamal Lowe,25,England
216416,Jan Gyamerah,25,Germany
247496,Javier Aparicio Gómez,20,Spain
205970,Jed Wallace,26,England
195363,Jeffrey Bruma,28,Netherlands
240859,Juan Berrocal González,20,Spain
229891,Julian Ryerson,22,Norway
241435,Khanya Leshabela,19,South Africa
172610,Leandro Castán da Silva,30,Brazil
236530,Lewis O'Brien,21,England
242382,Luca Ashby-Hammond,18,England
169078,Luke Freeman,28,England
229585,Milo Degenek,26,Australia
248188,Min Kyu Song,20,Korea Republic
213697,Paddy McNair,25,Northern Ireland
238271,Pál Dárdai,21,Germany
232081,Richie Laryea,25,Canada
201884,Robbie Brady,28,Republic of Ireland
231318,Romain Perraud,22,France
204289,Saido Berahino,26,Burundi
237658,Santiago Bueno,21,Uruguay
245304,Saúl Marcelo Ardero,32,Uruguay
216158,Silvan Widmer,27,Switzerland
242604,Tymoteusz Klup?,20,Poland
246351,Valery Fernández Estrada,20,Spain
189690,Vicente Guaita Panadero,33,Spain
242420,Vincenzo Millico,19,Italy
239502,William Bianda,20,France
138110,Bruno Eduardo Regufe Alves,38,Portugal
143699,Gökhan Gönül,35,Turkey
148119,Igor Akinfeev,34,Russia
234924,Adama Diakhaby,23,France
240867,Ajibola Alese,19,England
245235,Alexander Bah,22,Denmark
252936,Alexis Flips,20,France
246180,Alfie Bates,19,England
241049,Andoni Gorosabel Espinosa,23,Spain
205495,Anthony Lozano,27,Honduras
253735,Antonio Cortés Heredia,20,Spain
206427,Bogdan Butko,28,Ukraine
229037,Borja Valle Balonga,27,Spain
242525,Carlo Sickinger,22,Germany
201285,Christian Gytkjær,30,Denmark
246179,Daniël van Kaam,20,Netherlands
212127,Darko Lazovi?,29,Serbia
215531,Deniz Türüç,27,Turkey
237496,Djordje Mihailovic,21,United States
247500,Edgar González Estrada,23,Spain
255303,Elia Caprile,18,Italy
201860,Ermin Bi?ak?i?,30,Bosnia Herzegovina
243270,Heriberto Borges Tavares,23,Portugal
212432,Hyeon Woo Jo,28,Korea Republic
222467,Iván López Álvarez,26,Spain
256830,Johan Mina,18,Ecuador
247140,Josh Benson,20,England
198504,Josip Drmi?,27,Switzerland
228279,Joël Drommel,23,Netherlands
212035,Jérémie Bela,27,France
198641,Kenneth Zohore,26,Denmark
243253,Kevin Agudelo,21,Colombia
234300,Lassi Lappalainen,21,Finland
244181,Leon Klassen,20,Russia
203903,Lucas Andersen,25,Denmark
234875,Lucas Höler,25,Germany
244186,Lucas Lima Linhares,23,Brazil
240796,Manuel Roffo,20,Argentina
244287,Marios Vrousai,21,Greece
204044,Martin Kobyla?ski,26,Poland
201955,Massadio Haïdara,27,Mali
239808,Michal Sá?ek,23,Czech Republic
238945,Miha Blai?,27,Slovenia
235714,Misael Domínguez,20,Mexico
231344,Moussa Koné,23,Senegal
200529,Nacer Chadli,30,Belgium
215466,Nikola Maksimovi?,28,Serbia
217546,Nuno Miguel Jerónimo Sequeira,29,Portugal
252150,Patrick William Sá De Oliveira,23,Brazil
235210,Pedro Filipe Barbosa Moreira,26,Portugal
241382,Rayhaan Tulloch,19,England
233314,Russell Canouse,25,United States
233550,Samuel Grandsir,23,France
215598,Shani Tarashaj,25,Switzerland
220048,Simone Scuffet,24,Italy
242527,Stephan Ambrosius,21,Germany
217877,Théo Bongonda,24,Belgium
223686,Timon Wellenreuther,24,Germany
199321,Tomá Holý,28,Czech Republic
216437,Wallace Fortuna Santos,25,Brazil
194904,Bill Hamid,29,United States
49369,Fernando José Torres Sanz,34,Spain
183520,Francisco Mérida Pérez,30,Spain
189576,Jonás Ramalho Chimeno,27,Spain
182744,Jose Holebas,36,Greece
189606,Julian Baumgartlinger,32,Austria
176930,Marcelo Díaz,33,Chile
179546,Marko Marin,31,Germany
190490,Mathis Bolly,29,Ivory Coast
146947,Mikel Vesga Arruti,27,Spain
188337,Mubarak Wakaso,29,Ghana
183556,Neven Suboti?,31,Serbia
175379,Pedro León Sánchez Gil,33,Spain
186148,Ron-Robert Zieler,31,Germany
189725,Tom Cleverley,30,England
139720,Vincent Kompany,33,Belgium
241726,Adrian Nilsen Pereira,20,Norway
258125,Agustín Baldi,18,Argentina
238004,Albert Guðmundsson,23,Iceland
230079,Aldo Kalulu,24,France
246848,Boubacar Fofana,20,France
241436,Calvin Bassey,20,England
246321,Daizen Maeda,22,Japan
236940,Darío Poveda Romera,23,Spain
243932,David Philipp,20,Germany
251105,Dejan Jovelji?,20,Serbia
245770,Denis Dr?gu?,20,Romania
256732,Famana Quizera,18,Portugal
243705,Florian Chabrolle,22,France
